source_path,start_frame,end_frame,new_name,name,style1,style2
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4050,4350,002109.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4200,4500,002110.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4350,4650,002111.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4500,4800,002112.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4650,4950,002113.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4800,5100,002114.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,4950,5250,002115.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5100,5400,002116.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5250,5550,002117.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5400,5700,002118.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5550,5850,002119.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5700,6000,002120.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,5850,6150,002121.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6000,6300,002122.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6150,6450,002123.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6300,6600,002124.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6450,6750,002125.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6600,6900,002126.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6750,7050,002127.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/083.npy,6900,7200,002128.npy,taozuile_2,Folk,Dai
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,0,300,002129.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,150,450,002130.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,300,600,002131.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,450,750,002132.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,600,900,002133.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/084.npy,750,1050,002134.npy,breaking208,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,0,300,002135.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,150,450,002136.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,300,600,002137.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,450,750,002138.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,600,900,002139.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/085.npy,750,1050,002140.npy,breaking209,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,0,300,002141.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,150,450,002142.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,300,600,002143.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,450,750,002144.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,600,900,002145.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,750,1050,002146.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/086.npy,900,1200,002147.npy,delhiciousLove,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,0,300,002148.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,150,450,002149.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,300,600,002150.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,450,750,002151.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,600,900,002152.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,750,1050,002153.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,900,1200,002154.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1050,1350,002155.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1200,1500,002156.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1350,1650,002157.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1500,1800,002158.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1650,1950,002159.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1800,2100,002160.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,1950,2250,002161.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2100,2400,002162.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2250,2550,002163.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2400,2700,002164.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2550,2850,002165.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2700,3000,002166.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,2850,3150,002167.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,3000,3300,002168.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,3150,3450,002169.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/087.npy,3300,3600,002170.npy,douwuzhiwang,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,0,300,002171.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,150,450,002172.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,300,600,002173.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,450,750,002174.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,600,900,002175.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/088.npy,750,1050,002176.npy,gangsta,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,0,300,002177.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,150,450,002178.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,300,600,002179.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,450,750,002180.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,600,900,002181.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,750,1050,002182.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,900,1200,002183.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,1050,1350,002184.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,1200,1500,002185.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,1350,1650,002186.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/089.npy,1500,1800,002187.npy,JustFriends,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,0,300,002188.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,150,450,002189.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,300,600,002190.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,450,750,002191.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,600,900,002192.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,750,1050,002193.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,900,1200,002194.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,1050,1350,002195.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,1200,1500,002196.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/090.npy,1350,1650,002197.npy,KeepBboy,Street,Breaking
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,0,300,002198.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,150,450,002199.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,300,600,002200.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,450,750,002201.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,600,900,002202.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,750,1050,002203.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,900,1200,002204.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,1050,1350,002205.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,1200,1500,002206.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,1350,1650,002207.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,1500,1800,002208.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/091.npy,1650,1950,002209.npy,popping,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,0,300,002210.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,150,450,002211.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,300,600,002212.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,450,750,002213.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,600,900,002214.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,750,1050,002215.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,900,1200,002216.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,1050,1350,002217.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,1200,1500,002218.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,1350,1650,002219.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/092.npy,1500,1800,002220.npy,WeAreOne2017,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,0,300,002221.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,150,450,002222.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,300,600,002223.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,450,750,002224.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,600,900,002225.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,750,1050,002226.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,900,1200,002227.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,1050,1350,002228.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,1200,1500,002229.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,1350,1650,002230.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/093.npy,1500,1800,002231.npy,whoispoppingking,Street,Popping
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,0,300,002232.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,150,450,002233.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,300,600,002234.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,450,750,002235.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,600,900,002236.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,750,1050,002237.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,900,1200,002238.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1050,1350,002239.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1200,1500,002240.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1350,1650,002241.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1500,1800,002242.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1650,1950,002243.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1800,2100,002244.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,1950,2250,002245.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2100,2400,002246.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2250,2550,002247.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2400,2700,002248.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2550,2850,002249.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2700,3000,002250.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,2850,3150,002251.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3000,3300,002252.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3150,3450,002253.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3300,3600,002254.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3450,3750,002255.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3600,3900,002256.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3750,4050,002257.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,3900,4200,002258.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,4050,4350,002259.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,4200,4500,002260.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/094.npy,4350,4650,002261.npy,chiefRocka,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,0,300,002262.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,150,450,002263.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,300,600,002264.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,450,750,002265.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,600,900,002266.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,750,1050,002267.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,900,1200,002268.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1050,1350,002269.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1200,1500,002270.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1350,1650,002271.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1500,1800,002272.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1650,1950,002273.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1800,2100,002274.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,1950,2250,002275.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2100,2400,002276.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2250,2550,002277.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2400,2700,002278.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2550,2850,002279.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2700,3000,002280.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/095.npy,2850,3150,002281.npy,GetIntoIt,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/096.npy,0,300,002282.npy,GoCrazy,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/096.npy,150,450,002283.npy,GoCrazy,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/096.npy,300,600,002284.npy,GoCrazy,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/096.npy,450,750,002285.npy,GoCrazy,Street,Hiphop
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/096.npy,600,900,002286.npy,GoCrazy,Street,Hiphop
